Time,Temperature,HeatFlux,T_amb,Material_rho,Material_cp,Material_lmbd,Length,x0,RobinAlpha
275.372,21.1377,0.7739,20.7289
276.444,21.1393,0.8058,20.7295
277.496,21.1346,0.8399,20.7309
278.569,21.1423,0.7921,20.7311
279.639,21.1448,0.9241,20.7311
280.714,21.1359,0.7967,20.73
281.784,21.136,0.7511,20.7303
282.858,21.1315,0.7284,20.7311
283.919,21.1526,0.9036,20.7322
284.993,21.1359,0.7784,20.7307
286.069,21.1339,0.9218,20.7318
287.123,21.1344,0.7147,20.7314
288.185,21.1297,0.7784,20.7326
289.258,21.1322,0.8376,20.7309
290.323,21.1319,0.8035,20.7311
291.396,21.1427,0.8695,20.7311
292.449,21.1224,0.7671,20.7293
293.513,21.1452,0.8604,20.7293
294.577,21.1422,0.8035,20.7289
295.652,21.142,0.9196,20.7279
296.725,21.1373,1.0903,20.7281
297.801,21.1401,0.9332,20.7262
298.875,21.1373,1.0675,20.7273
299.947,21.1376,0.9992,20.7268
301,21.1435,1.1768,20.7262
302.052,21.1453,1.1836,20.7268
303.11,21.1343,1.1381,20.7287
304.18,21.1376,1.2041,20.7307
305.255,21.1336,1.0857,20.7309
306.317,21.1587,1.1722,20.7334
307.371,21.1412,1.1085,20.7356
308.442,21.1514,1.0721,20.7375
309.516,21.1428,1.1017,20.7388
310.586,21.1447,1.1836,20.7419
311.662,21.1358,0.9924,20.7452
312.726,21.1355,0.8877,20.749
313.788,21.1503,1.1722,20.7517
314.859,21.1385,0.956,20.7542
315.935,21.1459,1.154,20.7553
316.987,21.1305,1.1403,20.759
318.052,21.147,1.195,20.7625
319.126,21.1443,1.1017,20.765
320.2,21.1443,1.0834,20.7678
321.271,21.1406,1.0925,20.7693
322.327,21.14,1.0584,20.7722
323.401,21.1434,1.1699,20.776
324.476,21.1373,1.0379,20.7781
325.537,21.1468,1.0652,20.7806
326.601,21.1458,1.154,20.7836
327.667,21.1463,1.113,20.7848
328.73,21.1387,1.0698,20.7873
329.789,21.139,1.1745,20.7886
330.862,21.1437,1.1813,20.7903
331.926,21.1449,1.2177,20.7916
333.004,21.1328,1.0994,20.7936
334.063,21.1345,1.0174,20.7932
335.124,21.1385,0.9969,20.7939
336.201,21.1533,1.1699,20.7932
337.253,21.1603,1.1654,20.7932
338.315,21.1433,0.8672,20.7936
339.39,21.1533,0.6055,20.7925
340.451,21.1442,0.0751,20.7932
341.527,21.1415,0.1093,20.7939
342.578,21.1336,0.1753,20.7938
343.651,21.1475,0.7762,20.7946
344.727,21.1442,1.1995,20.7941
345.801,21.1357,1.5341,20.7938
346.878,21.1428,1.4431,20.7938
347.942,21.1437,1.566,20.793
349.011,21.1489,1.6206,20.7935
350.086,21.1532,1.6707,20.7924
351.159,21.1454,1.5865,20.7924
352.21,21.1444,1.7481,20.7927
353.284,21.1273,1.6502,20.7924
354.351,21.1317,1.4658,20.7935
355.425,21.15,1.5887,20.793
356.499,21.1456,1.698,20.7936
357.571,21.1422,1.6616,20.7922
358.643,21.1326,1.525,20.793
359.715,21.1477,1.6388,20.7927
360.779,21.1401,1.5318,20.7933
361.841,21.1468,1.55,20.7913
362.913,21.1404,1.4931,20.7921
363.98,21.1361,1.5022,20.7913
365.039,21.1517,1.6388,20.7911
366.116,21.1515,1.5933,20.791
367.186,21.1419,1.5022,20.7899
368.255,21.1498,1.5432,20.79
369.328,21.1485,1.4818,20.7905
370.396,21.1439,1.5182,20.7889
371.471,21.1345,1.5546,20.7878
372.535,21.1372,1.525,20.7866
373.61,21.1374,1.4544,20.7873
374.67,21.1426,1.6502,20.7853
375.741,21.1668,1.566,20.7844
376.813,21.1471,1.4226,20.7839
377.867,21.1496,1.6912,20.7828
378.942,21.15,1.4977,20.7817
380.017,21.1495,1.6798,20.7795
381.069,21.1427,1.4112,20.7803
382.121,21.1409,1.4863,20.7779
383.193,21.1598,1.566,20.7771
384.254,21.1465,1.4795,20.7765
385.326,21.1432,1.5,20.7763
386.404,21.1383,1.5182,20.7752
387.456,21.1448,1.5273,20.7748
388.52,21.1461,1.5387,20.7743
389.595,21.1483,1.5933,20.7745
390.667,21.1445,1.5023,20.7746
391.739,21.152,1.5273,20.7746
392.792,21.1355,1.5205,20.7737
393.852,21.1408,1.6047,20.7745
394.924,21.1363,1.434,20.7732
395.981,21.1597,1.6092,20.7733
397.032,21.141,1.5842,20.774
398.104,21.1373,1.5432,20.7727
399.179,21.1512,1.5068,20.7721
400.253,21.1422,1.591,20.7732
401.325,21.1463,1.5774,20.7711
402.378,21.138,1.5045,20.7715
403.441,21.1506,1.6138,20.7716
404.521,21.1552,1.6593,20.7702
405.588,21.1458,1.6684,20.7729
406.651,21.1538,1.5523,20.7694
407.729,21.1435,1.5182,20.7694
408.8,21.1354,1.5091,20.7696
409.859,21.1406,1.5068,20.7693
410.925,21.143,1.6251,20.7696
411.977,21.1428,1.459,20.7699
413.049,21.1543,1.5045,20.7699
414.127,21.1388,1.5205,20.7702
415.187,21.1343,1.4636,20.7705
416.247,21.139,1.5796,20.7719
417.298,21.1449,1.566,20.7719
418.373,21.151,1.6274,20.7697
419.433,21.1421,1.5819,20.7693
420.495,21.152,1.5409,20.7671
421.557,21.1449,1.6866,20.7655
422.618,21.1566,1.6274,20.7644
423.692,21.1463,1.6616,20.7653
424.757,21.1444,1.6343,20.7647
425.832,21.1551,1.6912,20.7674
426.906,21.1479,1.6525,20.77
427.975,21.1561,1.7731,20.7702
429.05,21.1408,1.5478,20.7718
430.117,21.1474,1.6092,20.7711
431.188,21.1441,1.5978,20.7708
432.243,21.1504,1.6069,20.771
433.315,21.1479,-21.4366,20.7729
434.387,21.1526,-14.0597,20.7737
435.442,21.1487,-13.2064,20.7745
436.504,21.1512,-13.1676,20.7738
437.56,21.152,-13.9985,20.773
438.636,21.146,-14.2604,20.7729
439.712,21.1502,-15.4531,20.7752
440.773,21.1393,-16.4501,20.7765
441.846,21.149,-17.5655,20.777
442.898,21.1418,-17.0216,20.777
443.963,21.1463,-18.2098,20.7789
445.037,21.1528,-19.143,20.7792
446.107,21.1435,-20.2471,20.7811
447.167,21.1454,-20.2313,20.7823
448.232,21.1386,-20.5614,20.7828
449.305,21.1377,-21.5425,20.7828
450.369,21.1466,-21.9682,20.7861
451.448,21.1484,-22.6944,20.7866
452.509,21.1332,-22.8811,20.7866
453.571,21.1303,-23.4274,20.7864
454.629,21.1369,-24.0535,20.7864
455.682,21.1355,-23.7279,20.787
456.745,21.1429,-25.137,20.7862
457.803,21.1221,-25.1758,20.7888
458.884,21.1326,-25.8109,20.79
459.956,21.1467,-25.9703,20.791
461.016,21.132,-26.066,20.7911
462.071,21.1205,-26.8742,20.7917
463.132,21.1312,-27.0335,20.7922
464.194,21.1418,-28.7523,20.7943
465.266,21.1241,-27.992,20.7946
466.327,21.1315,-29.6925,20.7969
467.378,21.1265,-30.1158,20.7998
468.438,21.1309,-28.5773,20.8002
469.508,21.131,-30.7535,20.8004
470.592,21.1199,-30.4484,20.8021
471.67,21.135,-31.0996,20.8028
472.736,21.131,-31.8872,20.8034
473.795,21.1337,-31.2477,20.8043
474.863,21.135,-32.1536,20.8054
475.94,21.1229,-32.4998,20.8056
476.992,21.1224,-34.0797,20.8079
478.059,21.1278,-33.5561,20.8098
479.122,21.1118,-33.0827,20.8116
480.195,21.1196,-34.1596,20.812
481.27,21.118,-33.8159,20.813
482.326,21.1133,-34.8926,20.8144
483.403,21.116,-35.018,20.8155
484.475,21.126,-36.7118,20.8163
485.549,21.1071,-36.425,20.8158
486.622,21.1173,-37.29,20.818
487.692,21.124,-35.6807,20.8183
488.748,21.1041,-36.4435,20.8196
489.822,21.1148,-38.8543,20.8207
490.895,21.1133,-38.3695,20.8215
491.95,21.1046,-37.9256,20.8257
493.001,21.1197,-40.2182,20.8285
494.062,21.1123,-39.8313,20.8307
495.123,21.1246,-38.2947,20.835
496.199,21.1111,-38.9686,20.8375
497.252,21.1006,-39.993,20.8405
498.324,21.0999,-31.9596,20.8461
499.383,21.1119,-19.5434,20.8548
500.458,21.1071,-10.4829,20.8603
501.519,21.1006,-4.8942,20.8671
502.572,21.1051,-1.0676,20.8733
503.631,21.0972,11.3156,20.8776
504.708,21.0981,31.1464,20.8822
505.783,21.1007,61.5324,20.888
506.855,21.1043,90.1032,20.8919
507.943,21.1136,117.6868,20.8947
509.019,21.1071,158.8174,20.8965
510.094,21.1177,185.4048,20.8976
511.156,21.108,221.7171,20.8974
512.211,21.1241,247.8215,20.8996
513.285,21.1117,282.5646,20.9026
514.357,21.1387,315.5066,20.9037
515.433,21.1396,345.8351,20.9057
516.494,21.1626,373.1314,20.9064
517.546,21.169,416.0102,20.9086
518.607,21.1746,423.4671,20.9103
519.66,21.1919,455.392,20.9105
520.743,21.2056,493.8483,20.9134
521.826,21.2216,523.002,20.9172
522.878,21.2275,546.5628,20.9194
523.944,21.2672,574.6756,20.9224
525.023,21.2695,578.3869,20.9238
526.075,21.28,603.7382,20.9271
527.127,21.3045,620.2502,20.9309
528.199,21.3293,668.7894,20.9339
529.271,21.354,692.3166,20.9383
530.326,21.3665,698.5932,20.9403
531.398,21.3916,730.0955,20.9438
532.462,21.4309,735.9956,20.9455
533.524,21.4405,753.8844,20.9468
534.588,21.4655,766.1075,20.9472
535.641,21.4967,790.4617,20.9482
536.703,21.5065,836.9896,20.9496
537.772,21.5329,843.2497,20.9496
538.833,21.5743,829.1314,20.949
539.909,21.5972,877.2484,20.9447
540.973,21.6181,887.2556,20.9435
542.025,21.6533,907.9637,20.9406
543.092,21.6758,948.7301,20.9395
544.167,21.7166,926.7347,20.937
545.229,21.7324,954.3141,20.9362
546.296,21.7795,922.9483,20.9355
547.349,21.8008,967.6947,20.9328
548.416,21.8474,1006.4015,20.927
549.475,21.8564,995.3168,20.9257
550.55,21.9025,1016.6307,20.9227
551.621,21.9251,1009.4398,20.9189
552.673,21.9684,1018.4007,20.9186
553.746,22.0058,1058.4646,20.9156
554.823,22.0331,1049.3821,20.9147
555.899,22.0616,1100.0963,20.9139
556.955,22.1017,1083.2164,20.9145
558.031,22.141,1112.2536,20.912
559.106,22.1741,1087.7032,20.9111
560.166,22.2036,1141.935,20.9109
561.231,22.256,1131.3644,20.9114
562.299,22.288,1093.348,20.91
563.371,22.3164,1189.3216,20.9109
564.433,22.3618,1162.3755,20.9101
565.496,22.3981,1159.9584,20.9109
566.552,22.4241,1173.6518,20.91
567.604,22.4606,1155.0746,20.9095
568.677,22.4986,1193.0171,20.9122
569.753,22.5346,1201.3472,20.9128
570.816,22.5859,1187.0729,20.9174
